"","Cue_c","Cue_d","LF_c","LF_d","RF_c","RF_d","LH_c","LH_d","RH_c","RH_d","Ton_c","Ton_d","x","y","z"
"V119",1.59689020449959,-2.25275746209087,-3.0999050709889,-3.7388679307959,-1.19331201900579,-4.15385112256679,-3.70637896088157,-3.97399790882458,4.21034768801548,-0.279838734212275,0.610898731397388,-5.38469829490589,64,55,59
"V120",1.29481022843269,-2.25765765385451,-3.02859390211384,-3.53581197287202,-0.932629816276538,-3.78933589994765,-3.67079613675473,-3.91182552121399,4.30135358816198,-0.136458465818316,0.800951283351573,-5.25149922511766,65,55,59
"V121",1.01154980420553,-2.28983033698629,-2.97229126991568,-3.38261519492944,-0.623373755178029,-3.42242642142606,-3.60451862995911,-3.87587695534801,4.2730228449974,-0.0583185351928038,0.996106512916719,-5.10499308608465,66,55,59
"V122",0.510505409662181,-2.43445345183915,-2.92337052869039,-3.23141189021297,0.124960237238201,-2.69243600192779,-3.38419449862681,-3.88782968204171,3.86842590802724,-0.0994798053062706,1.40607066373469,-4.77920085722414,68,55,59
"V123",0.293900368563246,-2.54547066489299,-2.93628604627838,-3.23191065927,0.553163311508374,-2.33430614134028,-3.23524816371562,-3.93502632828196,3.50804572921986,-0.213503579272359,1.62185960810817,-4.60414603410676,69,55,59
"V124",4.35774437819222,-4.284418941593,-1.36843301487503,-7.65967278069456,-1.50013084317896,-7.77812125385066,-2.0968647695347,-4.43274751797151,-2.4138771395806,-4.54608151702107,-2.00244263182751,-5.63779148029024,47,56,59
"V125",4.53047406143474,-4.26912645529518,-1.67191650736406,-7.792934904298,-1.46871878492343,-7.86496777009149,-2.24007450597382,-4.60307417927789,-2.35053208741116,-4.54542421750728,-1.94711014772855,-5.69569474062254,48,56,59
"V126",4.66353516090271,-4.22183076826499,-1.98013139354344,-7.85886974979134,-1.45507573667136,-7.90687994525396,-2.36594730188002,-4.74080453683502,-2.23128371737161,-4.49785671196754,-1.85578908682411,-5.74384713629903,49,56,59
"V127",4.74927714814204,-4.14394556648961,-2.28052775718774,-7.85497381202351,-1.45866971439805,-7.90127851239744,-2.47963079569326,-4.8446369193424,-2.04831239190697,-4.40115453369549,-1.73159332329078,-5.78294009158139,50,56,59
"V128",4.78225083961541,-4.03824121852756,-2.5615384649676,-7.78133010079909,-1.47789817632113,-7.84718112404518,-2.58567625510745,-4.91402850332017,-1.79696356332709,-4.2546452974127,-1.57876067230312,-5.81341523689557,51,56,59
"V129",4.75959068399314,-3.90886545706995,-2.81349477323852,-7.64077077169021,-1.51026388173909,-7.7453948579108,-2.68767441347477,-4.94925123842411,-1.476224699334,-4.05949966351429,-1.4023680069872,-5.83554877069403,52,56,59
"V130",4.68093219078477,-3.76105336112526,-3.02905579248603,-7.43858505661353,-1.5523881980882,-7.59826012498427,-2.78807510728484,-4.95140048271063,-1.08888686829381,-3.81874979350571,-1.20789199448347,-5.8494480503149,53,56,59
"V131",1.81273587756303,-2.48454491024516,-3.12175926737886,-4.02411832361233,-1.26733545952184,-4.47857106993781,-3.51802232224939,-3.91598770816502,3.6943448624558,-0.561085155255929,0.903615098411034,-5.43083765115203,63,56,59
"V132",1.46150237530279,-2.46015544592859,-3.02281972930613,-3.75493902218646,-1.03708413128444,-4.07534353225486,-3.49936968656741,-3.82060176074704,3.88368118838986,-0.366315245343729,1.10930456286122,-5.31563804079319,64,56,59
"V133",1.12520470151997,-2.46196408876281,-2.93195192683897,-3.53148263867293,-0.757722180313636,-3.66794300285853,-3.45137585034596,-3.74827709148869,3.96062698847994,-0.231668184349987,1.31775500536697,-5.18607365203795,65,56,59
"V134",0.808297056469515,-2.49025202075214,-2.85572188840122,-3.35779596780698,-0.431217930946483,-3.25969195657307,-3.37357055705987,-3.70211786080204,3.92133688329578,-0.16090011983845,1.53030235146963,-5.04325955907266,66,56,59
"V135",0.513997691514798,-2.54498931280757,-2.79943613387546,-3.2361436336926,-0.0611888797784956,-2.85391203247702,-3.26682759153658,-3.68389149761177,3.76693202723098,-0.155121770237747,1.74782242272561,-4.88870637911968,67,56,59
"V136",0.244142554999006,-2.6258653535771,-2.76689873239664,-3.16700486235473,0.347417117344044,-2.45370215160629,-3.13321717433949,-3.6939983657004,3.50308890425912,-0.212919702648248,1.97074098759957,-4.72425144324961,68,56,59
"V137",-0.000898912762576476,-2.73229108751861,-2.76036638909969,-3.14915297042442,0.788793457672902,-2.06167580295012,-2.97577994945288,-3.73156106292662,3.13924756525758,-0.330692094252767,2.199167340274,-4.55197794450328,69,56,59
"V138",4.52560877519348,-4.3712019937122,-1.36554548980321,-7.84493493505092,-1.62798030719751,-8.1208441572362,-1.99175843688798,-4.41701691863235,-2.44665379974743,-4.53274958367745,-1.70826150315704,-5.58553168709494,47,57,59
"V139",4.6990458950032,-4.37002131725366,-1.67479102416421,-7.97835738257236,-1.5983526978418,-8.21005561014462,-2.13089585545012,-4.58085950232439,-2.39431499753137,-4.53103723787036,-1.6431055443206,-5.64385252210299,48,57,59
"V140",4.83084577979707,-4.33774752780862,-1.98730774305232,-8.0435044063714,-1.58280573263355,-8.2506871675597,-2.25347186384495,-4.71197353453768,-2.2879677317316,-4.4833012765419,-1.54180321082261,-5.6919212888844,49,57,59
"V141",4.91320706715983,-4.27546458449037,-2.29043569037349,-8.03782361424003,-1.58076340162894,-8.2399426826229,-2.36427437905148,-4.80903743976062,-2.11994237590786,-4.38754233168783,-1.40744126479537,-5.73049316910817,50,57,59
"V142",4.94054479680087,-4.18558745793841,-2.57254416953952,-7.96134590506299,-1.5906973965263,-8.17668754375504,-2.46748488879151,-4.87150427227545,-1.88569419028464,-4.24328396649567,-1.24417062800552,-5.76009748358067,51,57,59
"V143",4.90992120205777,-4.07193589694094,-2.82399299599776,-7.8168970495794,-1.6103431038553,-8.06170745606023,-2.56631134395495,-4.89965133501167,-1.5842743170015,-4.05187214494754,-1.05694802023498,-5.78113935140547,52,57,59
"V144",4.82097558789024,-3.93945061801744,-3.03755587797608,-7.60980364754748,-1.63669284649063,-7.89745212319257,-2.66283668527231,-4.89459206191343,-1.21848635310969,-3.81648238562485,-0.851110193350841,-5.79387830009089,53,57,59
"V145",1.35086373526898,-2.71947371758375,-2.9236929470064,-3.80291742090039,-0.883178105406354,-4.00338522762027,-3.25868740077218,-3.67939509411512,3.46651518406289,-0.49706823987009,1.64311817156665,-5.2720390865512,64,57,59
"V146",0.984015558155685,-2.7196899206502,-2.8168436307323,-3.56191959844816,-0.586857496373826,-3.55699222507242,-3.19934471802088,-3.59802302036776,3.52932994321769,-0.372191545201885,1.86891875988031,-5.14647683941885,65,57,59
"V147",0.636760145023803,-2.74539484104715,-2.72405636838198,-3.36999776412968,-0.244857703926941,-3.11102228904599,-3.11157553022263,-3.54248010952881,3.48008737788607,-0.30922254621473,2.0978090282197,-5.00770444179227,66,57,59
"V148",0.312877552992007,-2.79682632176455,-2.65081743196886,-3.22981249452352,0.139277157627293,-2.66925522220276,-2.99631381719596,-3.51465671199285,3.3196022750573,-0.309327466958594,2.33034572199955,-4.85703007584932,67,57,59
"V149",0.0147231103970844,-2.87393981106139,-2.60114880998478,-3.14224774904912,0.560718804628413,-2.23516327368188,-2.85559952250492,-3.51508919704449,3.05306360291098,-0.37125769750603,2.56671670934257,-4.69611108547449,68,57,59
"V150",5.07657409389344,-4.35450241715919,-2.527506073586,-8.11489476184212,-1.68248728797167,-8.45641916130733,-2.3407745930478,-4.82881374573043,-2.01450530036172,-4.24055150612937,-0.861224114243578,-5.72180993642062,51,58,59
"V151",5.03874039523068,-4.25823884987796,-2.77802022895543,-7.96933620507526,-1.69082356996033,-8.33044751805903,-2.43358495004564,-4.8495921682316,-1.73532383636346,-4.05490909653218,-0.663921147066605,-5.74287913155258,52,58,59
"V152",4.94103263233907,-4.14298121149107,-2.98992437695268,-7.76073142424021,-1.70286781459101,-8.15192777206458,-2.52358717552061,-4.83740294084422,-1.394417906886,-3.82727735018965,-0.44760009193698,-5.75555331644043,53,58,59
"V153",-0.176455505825339,-3.17629028047145,-2.42548150815194,-3.15544741452456,0.767046528968459,-2.03746103571726,-2.55822910438847,-3.35265302137871,2.52553696749836,-0.571601420863948,3.19102437999302,-4.69262202833708,68,58,59
"V154",5.17312885624239,-4.5995883449231,-2.1478557057341,-8.31713860394426,-1.75367454401376,-8.76007425482319,-2.12295587910889,-4.74187933626131,-2.37570618453367,-4.38432615781557,-0.611545755419596,-5.66733568607609,50,59,59
"V155",5.18887215967255,-4.54501984691001,-2.42814687633449,-8.24092450822085,-1.74891221148849,-8.68271978210323,-2.21156013590168,-4.78846919609547,-2.18248314586253,-4.24915628478894,-0.429344044197372,-5.69839388262918,51,59,59
"V156",5.14449666875967,-4.46737293689571,-2.67698577368143,-8.09677578420748,-1.74734312757992,-8.54786027636846,-2.29566605675662,-4.80158403707348,-1.92785775370061,-4.07104183192433,-0.222901027963051,-5.72048912580043,52,59,59
"V157",5.22818072635636,-4.69986202559501,-2.52505154564648,-8.19938505929548,-1.77609236200508,-8.71263805440275,-2.15955533647081,-4.75852051709685,-2.16074940432444,-4.10309676857296,0.266009864867993,-5.71357757757474,52,60,59
"V158",3.3875181767779,-3.83985375682057,-0.565515859552983,-6.07878331482548,-0.174020249068825,-5.18656722803749,-2.71910353695346,-4.44524380696512,-2.5936478367894,-4.48633649254353,-2.93727763642119,-5.44844388936426,47,51,60
"V159",3.77837067685319,-3.53424469243297,-1.41003528786745,-6.33044920798535,-0.228312419867319,-5.35731175210376,-2.95282160363514,-4.88209552043378,-2.16254240069082,-4.41028651981433,-2.79161629300917,-5.64128431199156,50,51,60
"V160",2.54991010960347,-1.9043956240478,-3.36167190019526,-3.81949106987394,-2.10172249453799,-4.59077942251095,-4.10591333365316,-4.42138124117575,5.20117200307484,-0.312733307522085,-1.24528816557115,-5.49972910619585,64,51,60
"V161",2.4199601917147,-1.95815698434552,-3.3978862066874,-3.73163767665093,-1.97181588709518,-4.45317185978771,-4.12504058352051,-4.39705714617661,5.3842167953275,-0.145743598764686,-1.15250278829034,-5.36693082468203,65,51,60
"V162",3.56652668518826,-3.82844945302041,-0.748514081955344,-6.35919421302627,-0.367107712704555,-5.66279736492711,-2.62665097588161,-4.43110615163243,-2.48317934117879,-4.4791201996277,-2.85570108053891,-5.35304247395691,47,52,60
"V163",3.86864346613726,-3.66814968547874,-1.32560234544874,-6.57394913831607,-0.34394312161479,-5.79345303131678,-2.83051661937462,-4.75526660847315,-2.26327701129417,-4.46621427083327,-2.77678669938585,-5.4722651734974,49,52,60
"V164",3.97460835894009,-3.54373838393583,-1.63169182276351,-6.59446381017697,-0.392454530453355,-5.824654540158,-2.91083557832079,-4.87256080867163,-2.04783167341531,-4.38955548938327,-2.68934275395413,-5.52621786101928,50,52,60
"V165",4.0436061734153,-3.39542998908103,-1.93340425843547,-6.55677634809677,-0.479406554998149,-5.83263569188181,-2.98532910418666,-4.95887642416879,-1.75308982899705,-4.26283401185511,-2.57647541286079,-5.57642749501255,51,52,60
"V166",4.07292021550445,-3.22875738195375,-2.21989770766884,-6.46348244746237,-0.601363422566397,-5.8181486469472,-3.05922463502294,-5.01419482702788,-1.37706264420548,-4.08568462833896,-2.44427265871967,-5.62234559769114,52,52,60
"V167",2.50474053714367,-1.8717406718776,-3.3378899344765,-3.84874900894451,-2.02387816377745,-4.6430410713827,-4.03882263992632,-4.30080604258804,4.99113727849119,-0.438411370613522,-1.02664140086032,-5.44165795168211,63,52,60
"V168",2.31883579364433,-1.89041408494095,-3.33296286272344,-3.68878722352468,-1.93064247557778,-4.46495233120033,-4.06977304733616,-4.23835025949395,5.28475111626753,-0.211843396930756,-0.921212994977084,-5.32710282667807,64,52,60
"V169",2.14637092452106,-1.93757627305485,-3.33881310448118,-3.5728192481666,-1.77735678121131,-4.27585546678955,-4.07277176602189,-4.19942997312572,5.45439154651461,-0.0481680922155343,-0.809032942677029,-5.19547071615491,65,52,60
"V170",1.98927306525275,-2.01221184624232,-3.3610003835547,-3.50353865025,-1.56582645866248,-4.07642913002371,-4.04601365816034,-4.18695365174107,5.49550110612909,0.0480096953946498,-0.687039971304132,-5.04863113317524,66,52,60
"V171",3.77397928013667,-3.84580413223163,-0.918167057806595,-6.63659084000324,-0.559451262669767,-6.1419853143747,-2.53364409120226,-4.4175624414746,-2.4019476146431,-4.47333097820766,-2.74346929411468,-5.26802929001252,47,53,60
"V172",3.94693187691599,-3.79127263358796,-1.21217796980099,-6.7716757485441,-0.523427917255285,-6.22200494441427,-2.65862895479621,-4.59598048949463,-2.32590826728817,-4.48647504554583,-2.71429898892789,-5.32508302595724,48,53,60
"V173",4.08977200581766,-3.70470039113478,-1.52243553706885,-6.8464036995861,-0.524035408440834,-6.27398987617934,-2.76386214276099,-4.74353696238231,-2.18584472194339,-4.45386615737204,-2.64954728644334,-5.37741705023933,49,53,60
"V174",4.19551287508201,-3.58907699648565,-1.83614170282342,-6.85874487564759,-0.561427452769774,-6.29660066493889,-2.85599273980663,-4.85886425275154,-1.97252046019479,-4.37218729364966,-2.55313655777454,-5.42558579858765,50,53,60
"V175",4.25909667845297,-3.44862591130048,-2.14098828330846,-6.80902107815151,-0.634015161081252,-6.2895611669966,-2.94102578487152,-4.94124220668141,-1.6800974134699,-4.23958851096808,-2.43024022077095,-5.46967055847474,51,53,60
"V176",4.27776662865725,-3.28867133939843,-2.42609995204811,-6.69998696570859,-0.738531378767121,-6.25373694531791,-3.02398759588244,-4.99072179489669,-1.306731629017,-4.05601451943442,-2.28689934274092,-5.50928580372959,52,53,60
"V177",2.34750951690843,-1.92698277533053,-3.33513921497502,-3.78304705116777,-1.8782068934749,-4.58151627565999,-3.97458197304259,-4.13763088071256,4.97669227535025,-0.382516842351062,-0.678587738544256,-5.29564650179167,63,53,60
"V178",2.11820770341103,-1.93944425447459,-3.30148364773739,-3.59413530283424,-1.76079442454185,-4.35033117898131,-3.99126138776559,-4.06083298823095,5.25748553963251,-0.159929581852674,-0.552595252936399,-5.18279306844405,64,53,60
"V179",1.90331462287672,-1.98010591345358,-3.27834594171084,-3.45083568686729,-1.58464352740286,-4.1097385944261,-3.9785931930007,-4.00825782404518,5.41337225219361,-0.00124135379733721,-0.420423912702814,-5.05321697598288,65,53,60
"V180",1.70549328010636,-2.04820838357123,-3.27182297811233,-3.35623798097515,-1.35163984748933,-3.86109594571207,-3.93507344132239,-3.98299135252811,5.43980472245616,0.0889957108555647,-0.279304600868859,-4.90862516924607,66,53,60
"V181",1.52603669014518,-2.1426352208144,-3.28652760969759,-3.3113654257101,-1.06561983595335,-3.60597225084305,-3.86099282512606,-3.98657631523727,5.33834367701653,0.109507262291526,-0.127123893800458,-4.75117404636588,67,53,60
"V182",3.99604454358841,-3.88812434503455,-1.06175892604543,-6.9027437059985,-0.746951463187532,-6.60955084199495,-2.43676770704464,-4.4034365550052,-2.34968593004584,-4.46754810797971,-2.59614053214128,-5.19397344759967,47,54,60
"V183",4.1761722822791,-3.84517056464278,-1.36914416709223,-7.03771818924643,-0.708656081346393,-6.69336096019976,-2.57061577577013,-4.58167236405541,-2.27834088489878,-4.47826197523759,-2.55875129639717,-5.24783110264973,48,54,60
"V184",4.32227561892626,-3.77019544045991,-1.68955439959842,-7.10922247485596,-0.703352661316176,-6.74354854334778,-2.68442819927513,-4.72756647847204,-2.14355940085347,-4.44247096925004,-2.48508409332497,-5.29629027811421,49,54,60
"V185",4.42686513047471,-3.66577513197902,-2.00968447004778,-7.11502321447672,-0.731139852316324,-6.75836785098463,-2.78453235220183,-4.83966792858877,-1.93612161067724,-4.35702831471972,-2.37896480261468,-5.34003573551343,50,54,60
"V186",4.48458698617078,-3.53577327583075,-2.31694378157301,-7.05538388300622,-0.790487201110205,-6.7373574951896,-2.87663942644084,-4.91724793206868,-1.65027188025336,-4.22031384262644,-2.24546839620761,-5.37928891210087,51,54,60
"V187",4.49266279684994,-3.38527248540306,-2.60047595634671,-6.93320713211817,-0.878328869083118,-6.68148908216575,-2.96551524425069,-4.96042586415159,-1.28431790989226,-4.03258770866974,-2.09056992935851,-5.41382968299659,52,54,60
"V188",4.4508081851043,-3.2203213721864,-2.85171000870251,-6.7538003801771,-0.990189082612181,-6.59297272723543,-3.0546970222304,-4.97016727988201,-0.840818424669813,-3.79609420785181,-1.92066016825057,-5.44309176441912,53,54,60
"V189",2.49861819445051,-2.06328110053477,-3.38290902961206,-4.00910078879792,-1.81948674953126,-4.80228618324242,-3.83491028802867,-4.08971866811455,4.47376024771282,-0.64667053301415,-0.431894002386652,-5.27077541325852,62,54,60
"V190",2.21685310857683,-2.0425790791555,-3.32041346209429,-3.7521084913815,-1.73554235858052,-4.52883513645863,-3.86452395985398,-3.97989099646626,4.85380104718398,-0.373842387741684,-0.287643153837023,-5.17776605506453,63,54,60
"V191",1.94552302592648,-2.04959131536999,-3.26035391330588,-3.53625337870381,-1.5946459129958,-4.24571819676271,-3.86695272369902,-3.89005488959809,5.12002034777312,-0.157616568812682,-0.140766739961833,-5.06743456956636,64,54,60
"V192",1.68930699802471,-2.08424135056563,-3.21038174138781,-3.3669982265902,-1.39649570520899,-3.95471258228373,-3.83934268553109,-3.82487251684221,5.2618965450598,-0.00549621252037196,0.0115993658508677,-4.94070305205853,65,54,60
"V193",1.45159809194401,-2.1460392438491,-3.17708682554474,-3.247822693331,-1.14300205444733,-3.65785298503325,-3.78050067645825,-3.78758960896558,5.2748787836164,0.0780483098233457,0.171905165928345,-4.79909170165786,66,54,60
"V194",1.23438036953985,-2.23414405767734,-3.16558607952958,-3.18010171734333,-0.838007161339826,-3.35732354738874,-3.69102669172329,-3.77987538780413,5.16052215324488,0.0918122617066679,0.341969899514216,-4.64457918926453,67,54,60
"V195",4.22022614769159,-3.95232195862527,-1.16867069845803,-7.15035416360765,-0.925075726344597,-7.05196627187068,-2.33445684960065,-4.38832832807833,-2.32631900614422,-4.46133261262353,-2.4094730780507,-5.13146089763846,47,55,60
"V196",4.4054190223389,-3.92241564562999,-1.48692857448879,-7.28553399433809,-0.886510678137443,-7.13942282210414,-2.4725128125001,-4.56431385376072,-2.26228193691476,-4.46982627639576,-2.36286124942701,-5.18344629960331,48,55,60
